YbEdition,yr,rtCode,rtTitle,ptCode,ptTitle,ImportValue,ExportValue,Units,c1,c2,maxyear,Import_percent,Export_percent,mHerfindahl,xHerfindahl
2013,2013,170,Colombia,796,Turks and Caicos Isds,NULL,0.02524,M,170,796,2013,NULL,0,0.124267288,0.125350389
2013,2013,170,Colombia,800,Uganda,0.106973,3.115528,M,170,800,2013,0,0.01,0.124267288,0.125350389
2013,2013,170,Colombia,804,Ukraine,64.197158,13.866471,M,170,804,2013,0.11,0.02,0.124267288,0.125350389
2013,2013,170,Colombia,807,TFYR of Macedonia,0.456087,0.005,M,170,807,2013,0,0,0.124267288,0.125350389
2013,2013,170,Colombia,818,Egypt,26.754704,3.244647,M,170,818,2013,0.05,0.01,0.124267288,0.125350389
2013,2013,170,Colombia,826,United Kingdom,510.894815,1115.788542,M,170,826,2013,0.86,1.9,0.124267288,0.125350389
2013,2013,170,Colombia,834,United Rep. of Tanzania,0.453147,2.165159,M,170,834,2013,0,0,0.124267288,0.125350389
2013,2013,170,Colombia,838,Free Zones,83.612259,63.106716,M,170,838,2013,0.14,0.11,0.124267288,0.125350389
2013,2013,170,Colombia,842,USA,16428.42267,18692.8948,M,170,842,2013,27.67,31.78,0.124267288,0.125350389
2013,2013,170,Colombia,854,Burkina Faso,1.583423,NULL,M,170,854,2013,0,NULL,0.124267288,0.125350389
2013,2013,170,Colombia,858,Uruguay,64.872751,23.22638,M,170,858,2013,0.11,0.04,0.124267288,0.125350389
2013,2013,170,Colombia,860,Uzbekistan,0.800522,0.040519,M,170,860,2013,0,0,0.124267288,0.125350389
2013,2013,170,Colombia,862,Venezuela,431.054511,2255.825955,M,170,862,2013,0.73,3.84,0.124267288,0.125350389
2013,2013,170,Colombia,876,Wallis and Futuna Isds,0.000487,NULL,M,170,876,2013,0,NULL,0.124267288,0.125350389
2013,2013,170,Colombia,882,Samoa,4.25397,NULL,M,170,882,2013,0.01,NULL,0.124267288,0.125350389
2013,2013,170,Colombia,887,Yemen,0.010514,2.832874,M,170,887,2013,0,0,0.124267288,0.125350389
2013,2013,170,Colombia,894,Zambia,0.006817,1.598094,M,170,894,2013,0,0,0.124267288,0.125350389
2013,2013,170,Colombia,899,Areas- nes,490.222621,857.814163,M,170,899,2013,0.83,1.46,0.124267288,0.125350389
2013,2013,188,Costa Rica,0,World,18126.86113,11479.87609,M,188,0,2013,100,100,0.267907629,0.166722597
2013,2013,188,Costa Rica,4,Afghanistan,0.025123,NULL,M,188,4,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,8,Albania,0.157394,NULL,M,188,8,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,10,Antarctica,0.000126,0.057584,M,188,10,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,12,Algeria,9.114685,7.317021,M,188,12,2013,0.05,0.06,0.267907629,0.166722597
2013,2013,188,Costa Rica,16,American Samoa,0.01579,NULL,M,188,16,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,20,Andorra,0.223517,1.073746,M,188,20,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,24,Angola,0.005729,0.096058,M,188,24,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,28,Antigua and Barbuda,0.08059,0.401246,M,188,28,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,32,Argentina,165.362722,6.927452,M,188,32,2013,0.91,0.06,0.267907629,0.166722597
2013,2013,188,Costa Rica,36,Australia,7.313534,17.348885,M,188,36,2013,0.04,0.15,0.267907629,0.166722597
2013,2013,188,Costa Rica,40,Austria,36.284748,0.144008,M,188,40,2013,0.2,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,44,Bahamas,1.586447,7.539043,M,188,44,2013,0.01,0.07,0.267907629,0.166722597
2013,2013,188,Costa Rica,48,Bahrain,0.041894,0.033879,M,188,48,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,50,Bangladesh,5.237788,0.026134,M,188,50,2013,0.03,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,51,Armenia,0.001344,0.000957,M,188,51,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,52,Barbados,0.140438,8.222997,M,188,52,2013,0,0.07,0.267907629,0.166722597
2013,2013,188,Costa Rica,56,Belgium,62.723467,309.594546,M,188,56,2013,0.35,2.7,0.267907629,0.166722597
2013,2013,188,Costa Rica,60,Bermuda,0.000357,0.298027,M,188,60,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,64,Bhutan,0.026929,NULL,M,188,64,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,68,Bolivia,3.273437,1.928337,M,188,68,2013,0.02,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,70,Bosnia Herzegovina,0.05403,NULL,M,188,70,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,72,Botswana,0.013244,0.064385,M,188,72,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,74,Bouvet Island,0.010797,NULL,M,188,74,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,76,Brazil,383.383532,32.469037,M,188,76,2013,2.12,0.28,0.267907629,0.166722597
2013,2013,188,Costa Rica,84,Belize,0.464974,13.114507,M,188,84,2013,0,0.11,0.267907629,0.166722597
2013,2013,188,Costa Rica,86,Br. Indian Ocean Terr.,0.097599,NULL,M,188,86,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,90,Solomon Isds,0.00014,NULL,M,188,90,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,92,Br. Virgin Isds,0.171983,0.12519,M,188,92,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,100,Bulgaria,1.593146,0.01737,M,188,100,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,104,Myanmar,0.053116,0.500115,M,188,104,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,112,Belarus,0.004014,0.00593,M,188,112,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,116,Cambodia,3.37856,0.042936,M,188,116,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,120,Cameroon,0.006796,4.351183,M,188,120,2013,0,0.04,0.267907629,0.166722597
2013,2013,188,Costa Rica,124,Canada,164.028888,80.234651,M,188,124,2013,0.9,0.7,0.267907629,0.166722597
2013,2013,188,Costa Rica,136,Cayman Isds,0.046985,0.84247,M,188,136,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,140,Central African Rep.,0.016753,NULL,M,188,140,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,144,Sri Lanka,2.149224,0.18643,M,188,144,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,148,Chad,0.019192,NULL,M,188,148,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,152,Chile,271.098937,28.616231,M,188,152,2013,1.5,0.25,0.267907629,0.166722597
2013,2013,188,Costa Rica,156,China,1748.359667,377.803764,M,188,156,2013,9.65,3.29,0.267907629,0.166722597
2013,2013,188,Costa Rica,166,Cocos Isds,0.003538,NULL,M,188,166,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,170,Colombia,358.481551,71.389323,M,188,170,2013,1.98,0.62,0.267907629,0.166722597
2013,2013,188,Costa Rica,174,Comoros,0.0038,NULL,M,188,174,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,175,Mayotte,0.000572,NULL,M,188,175,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,178,Congo,2.90E-05,NULL,M,188,178,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,180,Dem.Rep. of the Congo,0.05938,0.0235,M,188,180,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,184,Cook Isds,0.00591,NULL,M,188,184,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,191,Croatia,0.488644,0.11473,M,188,191,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,192,Cuba,5.475582,32.561675,M,188,192,2013,0.03,0.28,0.267907629,0.166722597
2013,2013,188,Costa Rica,196,Cyprus,0.167657,0.054758,M,188,196,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,203,Czech Rep.,3.472738,0.17608,M,188,203,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,204,Benin,0.002117,NULL,M,188,204,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,208,Denmark,29.566824,6.580069,M,188,208,2013,0.16,0.06,0.267907629,0.166722597
2013,2013,188,Costa Rica,212,Dominica,0.047476,1.299401,M,188,212,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,214,Dominican Rep.,NULL,59.837098,M,188,214,2013,NULL,0.52,0.267907629,0.166722597
2013,2013,188,Costa Rica,218,Ecuador,38.779479,55.08753,M,188,218,2013,0.21,0.48,0.267907629,0.166722597
2013,2013,188,Costa Rica,222,El Salvador,248.736026,311.687812,M,188,222,2013,1.37,2.72,0.267907629,0.166722597
2013,2013,188,Costa Rica,231,Ethiopia,3.20E-05,0.015033,M,188,231,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,232,Eritrea,1.00E-05,NULL,M,188,232,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,233,Estonia,6.308327,0.109234,M,188,233,2013,0.03,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,234,Faeroe Isds,0.004214,NULL,M,188,234,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,238,Falkland Isds (Malvinas),0.000545,NULL,M,188,238,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,242,Fiji,0.010742,0.026139,M,188,242,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,246,Finland,10.256902,17.453805,M,188,246,2013,0.06,0.15,0.267907629,0.166722597
2013,2013,188,Costa Rica,251,France,95.428882,105.188869,M,188,251,2013,0.53,0.92,0.267907629,0.166722597
2013,2013,188,Costa Rica,258,French Polynesia,0.015237,0.015219,M,188,258,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,260,Fr. South Antarctic Terr.,0.000157,NULL,M,188,260,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,262,Djibouti,0.001286,0.0012,M,188,262,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,266,Gabon,0.000696,0.509983,M,188,266,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,268,Georgia,0.017669,0.294306,M,188,268,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,270,Gambia,0.012309,0.006446,M,188,270,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,275,State of Palestine,0.004478,0.073015,M,188,275,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,276,Germany,338.874275,114.753393,M,188,276,2013,1.87,1,0.267907629,0.166722597
2013,2013,188,Costa Rica,288,Ghana,NULL,1.005196,M,188,288,2013,NULL,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,292,Gibraltar,0.000534,NULL,M,188,292,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,296,Kiribati,0.000568,NULL,M,188,296,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,300,Greece,2.889248,38.098712,M,188,300,2013,0.02,0.33,0.267907629,0.166722597
2013,2013,188,Costa Rica,304,Greenland,0.004756,0.054288,M,188,304,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,308,Grenada,0.000953,0.659602,M,188,308,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,316,Guam,NULL,0.024385,M,188,316,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,320,Guatemala,387.393484,450.997756,M,188,320,2013,2.14,3.93,0.267907629,0.166722597
2013,2013,188,Costa Rica,324,Guinea,7.50E-05,NULL,M,188,324,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,328,Guyana,1.013749,8.482311,M,188,328,2013,0.01,0.07,0.267907629,0.166722597
2013,2013,188,Costa Rica,332,Haiti,0.682591,17.499045,M,188,332,2013,0,0.15,0.267907629,0.166722597
2013,2013,188,Costa Rica,336,Holy See (Vatican City State),0.003238,NULL,M,188,336,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,340,Honduras,127.684376,322.830287,M,188,340,2013,0.7,2.81,0.267907629,0.166722597
2013,2013,188,Costa Rica,344,"China, Hong Kong SAR",59.241826,648.030593,M,188,344,2013,0.33,5.64,0.267907629,0.166722597
2013,2013,188,Costa Rica,348,Hungary,3.626085,0.023057,M,188,348,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,352,Iceland,0.116215,0.002186,M,188,352,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,360,Indonesia,24.850126,19.932043,M,188,360,2013,0.14,0.17,0.267907629,0.166722597
2013,2013,188,Costa Rica,364,Iran,3.732669,1.70E-05,M,188,364,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,368,Iraq,0.015554,1.00E-06,M,188,368,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,372,Ireland,30.534341,60.318363,M,188,372,2013,0.17,0.53,0.267907629,0.166722597
2013,2013,188,Costa Rica,376,Israel,61.384017,6.366361,M,188,376,2013,0.34,0.06,0.267907629,0.166722597
2013,2013,188,Costa Rica,381,Italy,178.367753,139.197704,M,188,381,2013,0.98,1.21,0.267907629,0.166722597
2013,2013,188,Costa Rica,384,Côte d'Ivoire,0.010587,3.597132,M,188,384,2013,0,0.03,0.267907629,0.166722597
2013,2013,188,Costa Rica,388,Jamaica,1.795663,50.090128,M,188,388,2013,0.01,0.44,0.267907629,0.166722597
2013,2013,188,Costa Rica,392,Japan,525.856446,90.928853,M,188,392,2013,2.9,0.79,0.267907629,0.166722597
2013,2013,188,Costa Rica,398,Kazakhstan,0.026089,0.000365,M,188,398,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,400,Jordan,0.365894,0.18517,M,188,400,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,404,Kenya,0.122067,0.128108,M,188,404,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,408,Dem. People's Rep. of Korea,3.408848,0.110731,M,188,408,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,410,Rep. of Korea,329.612712,39.610024,M,188,410,2013,1.82,0.35,0.267907629,0.166722597
2013,2013,188,Costa Rica,414,Kuwait,0.002087,0.077557,M,188,414,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,417,Kyrgyzstan,0.000238,NULL,M,188,417,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,418,Lao People's Dem. Rep.,0.000814,NULL,M,188,418,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,422,Lebanon,0.029888,1.220235,M,188,422,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,426,Lesotho,0.008904,NULL,M,188,426,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,428,Latvia,1.431698,0.462493,M,188,428,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,434,Libya,0.001031,6.689739,M,188,434,2013,0,0.06,0.267907629,0.166722597
2013,2013,188,Costa Rica,440,Lithuania,0.845942,2.583172,M,188,440,2013,0,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,442,Luxembourg,1.113341,NULL,M,188,442,2013,0.01,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,446,China- Macao SAR,0.098196,NULL,M,188,446,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,450,Madagascar,0.055423,NULL,M,188,450,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,454,Malawi,0.634466,0.028448,M,188,454,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,458,Malaysia,46.588527,291.245037,M,188,458,2013,0.26,2.54,0.267907629,0.166722597
2013,2013,188,Costa Rica,466,Mali,0.005131,0.0024,M,188,466,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,470,Malta,0.057429,0.045955,M,188,470,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,478,Mauritania,0.007359,0.034654,M,188,478,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,480,Mauritius,0.118355,0.05353,M,188,480,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,484,Mexico,1155.030119,255.321104,M,188,484,2013,6.37,2.22,0.267907629,0.166722597
2013,2013,188,Costa Rica,490,Other Asia- nes,113.696926,78.633907,M,188,490,2013,0.63,0.68,0.267907629,0.166722597
2013,2013,188,Costa Rica,496,Mongolia,0.020686,NULL,M,188,496,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,498,Rep. of Moldova,0.170957,NULL,M,188,498,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,499,Montenegro,NULL,0.190836,M,188,499,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,500,Montserrat,0.0101,NULL,M,188,500,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,504,Morocco,3.946683,1.088347,M,188,504,2013,0.02,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,508,Mozambique,0.878083,0.200494,M,188,508,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,512,Oman,0.0021,0.158821,M,188,512,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,516,Namibia,0.001181,NULL,M,188,516,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,520,Nauru,0.00129,0.059434,M,188,520,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,524,Nepal,0.001382,NULL,M,188,524,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,528,Netherlands,156.246348,829.672372,M,188,528,2013,0.86,7.23,0.267907629,0.166722597
2013,2013,188,Costa Rica,531,Curaçao,3.832793,1.397826,M,188,531,2013,0.02,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,533,Aruba,4.841151,18.14043,M,188,533,2013,0.03,0.16,0.267907629,0.166722597
2013,2013,188,Costa Rica,535,Bonaire,NULL,0.013488,M,188,535,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,540,New Caledonia,0.027233,0.128863,M,188,540,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,548,Vanuatu,0.000115,NULL,M,188,548,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,554,New Zealand,3.417218,1.259889,M,188,554,2013,0.02,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,558,Nicaragua,141.87633,498.343715,M,188,558,2013,0.78,4.34,0.267907629,0.166722597
2013,2013,188,Costa Rica,566,Nigeria,0.008646,0.735104,M,188,566,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,579,Norway,13.87652,14.367657,M,188,579,2013,0.08,0.13,0.267907629,0.166722597
2013,2013,188,Costa Rica,581,United States Minor Outlying Islands,0.005763,NULL,M,188,581,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,584,Marshall Isds,0.002345,NULL,M,188,584,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,585,Palau,0.000165,NULL,M,188,585,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,586,Pakistan,4.333785,0.044084,M,188,586,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,591,Panama,342.556891,580.113833,M,188,591,2013,1.89,5.05,0.267907629,0.166722597
2013,2013,188,Costa Rica,598,Papua New Guinea,0.016017,0.052477,M,188,598,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,600,Paraguay,75.916634,1.057743,M,188,600,2013,0.42,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,604,Peru,44.755061,15.674267,M,188,604,2013,0.25,0.14,0.267907629,0.166722597
2013,2013,188,Costa Rica,608,Philippines,8.079453,1.906557,M,188,608,2013,0.04,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,612,Pitcairn,0.069556,NULL,M,188,612,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,616,Poland,8.767805,1.910799,M,188,616,2013,0.05,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,620,Portugal,8.709666,42.959062,M,188,620,2013,0.05,0.37,0.267907629,0.166722597
2013,2013,188,Costa Rica,626,Timor-Leste,1.70E-05,NULL,M,188,626,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,634,Qatar,1.636818,0.204344,M,188,634,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,642,Romania,1.411866,0.202299,M,188,642,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,643,Russian Federation,25.151606,18.566571,M,188,643,2013,0.14,0.16,0.267907629,0.166722597
2013,2013,188,Costa Rica,646,Rwanda,0.000124,NULL,M,188,646,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,654,Saint Helena,0.002147,0.014344,M,188,654,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,659,Saint Kitts and Nevis,NULL,0.20399,M,188,659,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,660,Anguilla,NULL,0.00563,M,188,660,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,662,Saint Lucia,0.015718,2.850026,M,188,662,2013,0,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,670,Saint Vincent and the Grenadines,4.70E-05,0.330618,M,188,670,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,674,San Marino,0.01509,NULL,M,188,674,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,682,Saudi Arabia,6.555241,10.829296,M,188,682,2013,0.04,0.09,0.267907629,0.166722597
2013,2013,188,Costa Rica,686,Senegal,0.008864,0.096788,M,188,686,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,688,Serbia,0.001989,0.000599,M,188,688,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,694,Sierra Leone,0.001725,0.256099,M,188,694,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,699,India,100.918352,31.7442,M,188,699,2013,0.56,0.28,0.267907629,0.166722597
2013,2013,188,Costa Rica,702,Singapore,36.129049,49.600994,M,188,702,2013,0.2,0.43,0.267907629,0.166722597
2013,2013,188,Costa Rica,703,Slovakia,3.165478,0.342204,M,188,703,2013,0.02,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,704,Viet Nam,45.765699,10.420573,M,188,704,2013,0.25,0.09,0.267907629,0.166722597
2013,2013,188,Costa Rica,705,Slovenia,1.17388,0.562787,M,188,705,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,706,Somalia,0.00553,NULL,M,188,706,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,710,South Africa,7.725094,1.788473,M,188,710,2013,0.04,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,716,Zimbabwe,0.001161,NULL,M,188,716,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,724,Spain,207.781232,77.319854,M,188,724,2013,1.15,0.67,0.267907629,0.166722597
2013,2013,188,Costa Rica,728,South Sudan,0.817593,NULL,M,188,728,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,729,Sudan,NULL,0.016034,M,188,729,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,740,Suriname,0.084494,7.498907,M,188,740,2013,0,0.07,0.267907629,0.166722597
2013,2013,188,Costa Rica,748,Swaziland,0.119491,NULL,M,188,748,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,752,Sweden,56.894789,43.608526,M,188,752,2013,0.31,0.38,0.267907629,0.166722597
2013,2013,188,Costa Rica,757,Switzerland,153.644165,1.571052,M,188,757,2013,0.85,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,760,Syria,0.036711,0.659224,M,188,760,2013,0,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,762,Tajikistan,0.003301,NULL,M,188,762,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,764,Thailand,146.704023,3.808735,M,188,764,2013,0.81,0.03,0.267907629,0.166722597
2013,2013,188,Costa Rica,768,Togo,0.000973,0.012339,M,188,768,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,772,Tokelau,0.001931,NULL,M,188,772,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,780,Trinidad and Tobago,118.964826,56.542637,M,188,780,2013,0.66,0.49,0.267907629,0.166722597
2013,2013,188,Costa Rica,784,United Arab Emirates,5.827804,5.171681,M,188,784,2013,0.03,0.05,0.267907629,0.166722597
2013,2013,188,Costa Rica,788,Tunisia,1.102522,0.016152,M,188,788,2013,0.01,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,792,Turkey,44.28138,44.178632,M,188,792,2013,0.24,0.38,0.267907629,0.166722597
2013,2013,188,Costa Rica,795,Turkmenistan,0.008917,NULL,M,188,795,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,796,Turks and Caicos Isds,0.018719,0.030333,M,188,796,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,800,Uganda,0.001144,0.023135,M,188,800,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,804,Ukraine,5.90382,1.815183,M,188,804,2013,0.03,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,807,TFYR of Macedonia,0.253143,NULL,M,188,807,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,818,Egypt,6.491029,2.479313,M,188,818,2013,0.04,0.02,0.267907629,0.166722597
2013,2013,188,Costa Rica,826,United Kingdom,95.041098,231.089125,M,188,826,2013,0.52,2.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,834,United Rep. of Tanzania,0.017828,0.02277,M,188,834,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,837,Bunkers,NULL,0.042589,M,188,837,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,842,USA,9062.53601,4390.841832,M,188,842,2013,50,38.25,0.267907629,0.166722597
2013,2013,188,Costa Rica,854,Burkina Faso,9.30E-05,0.015,M,188,854,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,858,Uruguay,23.294328,1.382477,M,188,858,2013,0.13,0.01,0.267907629,0.166722597
2013,2013,188,Costa Rica,860,Uzbekistan,0.043268,NULL,M,188,860,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,862,Venezuela,46.933226,68.813593,M,188,862,2013,0.26,0.6,0.267907629,0.166722597
2013,2013,188,Costa Rica,876,Wallis and Futuna Isds,0.006959,NULL,M,188,876,2013,0,NULL,0.267907629,0.166722597
2013,2013,188,Costa Rica,882,Samoa,0.002567,2.60E-05,M,188,882,2013,0,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,887,Yemen,NULL,0.034979,M,188,887,2013,NULL,0,0.267907629,0.166722597
2013,2013,188,Costa Rica,894,Zambia,0.003493,0.0315,M,188,894,2013,0,0,0.267907629,0.166722597
